wavelength,n,k
1.23692,2.058025036,1.33E-63
1.24048,2.057945832,1.06E-63
1.24406,2.057866764,8.45E-64
1.24764,2.057787829,6.73E-64
1.25124,2.057709025,5.37E-64
1.25484,2.057630349,4.29E-64
1.25846,2.057551798,3.43E-64
1.26209,2.057473369,2.74E-64
1.26573,2.05739506,2.19E-64
1.26937,2.057316868,1.75E-64
1.27303,2.05723879,1.40E-64
1.2767,2.057160823,1.12E-64
1.28038,2.057082965,8.97E-65
1.28407,2.057005212,7.19E-65
1.28777,2.056927563,5.76E-65
1.29149,2.056850014,4.62E-65
1.29521,2.056772563,3.71E-65
1.29894,2.056695207,2.98E-65
1.30269,2.056617944,2.39E-65
1.30644,2.05654077,1.92E-65
1.31021,2.056463683,1.54E-65
1.31398,2.05638668,1.24E-65
1.31777,2.056309758,9.99E-66
1.32157,2.056232916,8.04E-66
1.32538,2.056156149,6.47E-66
1.3292,2.056079457,5.22E-66
1.33303,2.056002834,4.20E-66
1.33687,2.055926281,3.39E-66
1.34073,2.055849792,2.73E-66
1.34459,2.055773366,2.21E-66
1.34847,2.055697001,1.78E-66
1.35235,2.055620693,1.44E-66
1.35625,2.05554444,1.16E-66
1.36016,2.055468239,9.41E-67
1.36408,2.055392087,7.62E-67
1.36801,2.055315982,6.16E-67
1.37196,2.055239922,4.99E-67
1.37591,2.055163903,4.04E-67
1.37988,2.055087923,3.28E-67
1.38385,2.055011979,2.66E-67
1.38784,2.054936069,2.16E-67
1.39184,2.05486019,1.75E-67
1.39585,2.054784339,1.42E-67
1.39988,2.054708514,1.15E-67
1.40391,2.054632712,9.38E-68
1.40796,2.054556931,7.62E-68
1.41202,2.054481167,6.20E-68
1.41609,2.054405419,5.05E-68
1.42017,2.054329683,4.11E-68
1.42426,2.054253957,3.35E-68
1.42837,2.054178238,2.73E-68
1.43248,2.054102524,2.22E-68
1.43661,2.054026813,1.81E-68
1.44075,2.0539511,1.48E-68
1.44491,2.053875385,1.21E-68
1.44907,2.053799663,9.87E-69
1.45325,2.053723933,8.06E-69
1.45744,2.053648192,6.59E-69
1.46164,2.053572438,5.39E-69
1.46585,2.053496667,4.41E-69
1.47008,2.053420877,3.61E-69
1.47431,2.053345066,2.96E-69
1.47856,2.05326923,2.42E-69
1.48282,2.053193368,1.99E-69
1.4871,2.053117476,1.63E-69
1.49139,2.053041552,1.34E-69
1.49568,2.052965593,1.10E-69
1.5,2.052889598,9.00E-70
1.50432,2.052813562,7.39E-70
1.50865,2.052737483,6.08E-70
1.513,2.05266136,5.00E-70
1.51736,2.052585188,4.11E-70
1.52174,2.052508966,3.38E-70
1.52612,2.052432691,2.78E-70
1.53052,2.052356361,2.29E-70
1.53493,2.052279971,1.89E-70
1.53936,2.052203521,1.56E-70
1.5438,2.052127007,1.28E-70
1.54825,2.052050427,1.06E-70
1.55271,2.051973778,8.75E-71
1.55718,2.051897057,7.22E-71
1.56167,2.051820262,5.97E-71
1.56617,2.05174339,4.93E-71
1.57069,2.051666438,4.08E-71
1.57522,2.051589404,3.37E-71
1.57976,2.051512286,2.79E-71
1.58431,2.051435079,2.31E-71
1.58888,2.051357783,1.91E-71
1.59346,2.051280393,1.59E-71
1.59805,2.051202908,1.32E-71
1.60265,2.051125325,1.09E-71
1.60727,2.05104764,9.05E-72
1.61191,2.050969853,7.51E-72
1.61655,2.050891958,6.24E-72
1.62121,2.050813955,5.18E-72
1.62589,2.05073584,4.31E-72
1.63057,2.050657611,3.58E-72
1.63527,2.050579264,2.98E-72
1.63998,2.050500798,2.48E-72
1.64471,2.050422209,2.06E-72
1.64945,2.050343495,1.72E-72
1.65421,2.050264653,1.43E-72
1.65898,2.05018568,1.19E-72
1.66376,2.050106574,9.96E-73
1.66855,2.050027331,8.31E-73
1.67336,2.04994795,6.94E-73
1.67819,2.049868427,5.79E-73
1.68302,2.04978876,4.84E-73
1.68787,2.049708945,4.04E-73
1.69274,2.049628981,3.38E-73
1.69762,2.049548864,2.83E-73
1.70251,2.049468591,2.37E-73
